x,y,y_pred
-3,-149,0.6947276526697387
-2,-149,0.6955171063680022
-1,-149,1.0499641138025126
0,-149,
1,-149,
2,-149,1.0499641138025126
3,-149,0.6955171063680022
4,-149,0.6947276526697387
5,-149,0.6942515359224909
6,-149,0.6932561003547361
7,-149,0.6932561003547361
8,-149,0.6932561003547361
9,-149,0.6932561003547361
10,-149,0.6942515359224909
11,-149,0.6953473848151
12,-149,0.6961368385133633
13,-149,1.044615050353085
14,-149,
15,-149,1.044615050353085
16,-149,1.0431889338205715
17,-149,1.0431889338205715
18,-149,1.0431889338205715
19,-149,1.0384677332740295
20,-149,1.0375933195713412
21,-149,1.0309769135220532
22,-149,1.0299889747487818
23,-149,1.0299889747487818
24,-149,1.0299889747487818
25,-149,1.0299889747487818
26,-149,1.0341418882697397
27,-149,1.0341418882697397
28,-149,1.0355680048022533
29,-149,1.0355680048022533
30,-149,1.0355680048022533
31,-149,1.0347004473218737
32,-149,1.0347004473218737
33,-149,1.0347004473218737
34,-149,1.0347004473218737
35,-149,1.0347004473218737
36,-149,1.0347004473218737
37,-149,1.0347004473218737
38,-149,1.0347004473218737
39,-149,1.0347004473218737
40,-149,1.0347004473218737
41,-149,1.0347004473218737
42,-149,1.0347004473218737
43,-149,1.0347004473218737
44,-149,1.0347004473218737
45,-149,1.0347004473218737
46,-149,1.0347004473218737
47,-149,1.0353027526673468
48,-149,1.0429903488409105
49,-149,1.0424383003683713
50,-149,1.0429970237978
51,-149,1.0429970237978
52,-149,1.0429970237978
53,-149,1.0429970237978
54,-149,1.0353094276242363
55,-149,1.0340698605825542
56,-149,1.0340698605825542
57,-149,1.0340698605825542
58,-149,1.0340698605825542
59,-149,1.0340698605825542
60,-149,1.0340698605825542
61,-149,1.0340698605825542
62,-149,1.0340698605825542
63,-149,1.0340698605825542
64,-149,1.0340698605825542
65,-149,1.0340698605825542
66,-149,1.0340698605825542
67,-149,1.0340698605825542
68,-149,1.0340698605825542
69,-149,1.0340698605825542
70,-149,1.0340698605825542
71,-149,1.0340698605825542
72,-149,
73,-149,
74,-149,1.0326437440500404
75,-149,1.0326437440500404
76,-149,1.0284908305290827
77,-149,1.0284908305290827
78,-149,1.0284908305290827
79,-149,1.029632374377804
80,-149,1.028570069775774
81,-149,1.028570069775774
82,-149,1.028570069775774
83,-149,1.028570069775774
84,-149,1.0274007331513513
85,-149,1.0274007331513513
86,-149,1.0274007331513513
87,-149,1.0274007331513513
88,-149,1.0274007331513513
89,-149,1.0265570536778705
90,-149,1.0265570536778705
91,-149,1.0265570536778705
92,-149,1.0265570536778705
93,-149,1.0257443226078429
94,-149,1.0257443226078429
95,-149,1.0257443226078429
96,-149,1.0257443226078429
97,-149,1.0257443226078429
98,-149,1.0252460105836225
99,-149,1.0252460105836225
100,-149,1.0252460105836225
101,-149,1.0252460105836225
102,-149,1.0252460105836225
103,-149,1.0252460105836225
104,-149,1.0252460105836225
105,-149,1.0252460105836225
106,-149,1.0252460105836225
107,-149,1.0252460105836225
108,-149,1.0252460105836225
109,-149,1.0252460105836225
110,-149,1.0252460105836225
111,-149,1.0252460105836225
112,-149,1.0252460105836225
113,-149,1.0252460105836225
114,-149,1.0252460105836225
115,-149,1.0252460105836225
116,-149,1.0252460105836225
117,-149,1.0252460105836225
118,-149,1.0252460105836225
119,-149,1.0252460105836225
120,-149,1.0252460105836225
121,-149,1.0252460105836225
122,-149,1.0245054930504962
123,-149,1.0245054930504962
124,-149,1.0241116676911215
125,-149,1.0241116676911215
126,-149,1.0241116676911215
127,-149,1.0241116676911215
128,-149,1.0241116676911215
129,-149,1.0241116676911215
130,-149,1.0241116676911215
131,-149,1.0241116676911215
132,-149,1.0241116676911215
133,-149,1.0241116676911215
134,-149,1.0241116676911215
135,-149,1.0241116676911215
136,-149,1.0241116676911215
137,-149,1.0241116676911215
138,-149,1.0241116676911215
139,-149,1.0241116676911215
140,-149,1.0241116676911215
141,-149,1.0241116676911215
142,-149,1.0241116676911215
143,-149,1.0241116676911215
144,-149,1.023147054905156
145,-149,1.023147054905156
146,-149,1.023147054905156
147,-149,1.023147054905156
148,-149,1.023147054905156
149,-149,1.023147054905156
150,-149,
-150,-148,0.6901382215576966
-149,-148,0.6901382215576966
-148,-148,0.6901382215576966
-147,-148,0.6901382215576966
-146,-148,0.6901382215576966
-145,-148,0.6901382215576966
-144,-148,0.6901382215576966
-143,-148,0.6901382215576966
-142,-148,0.6901382215576966
-141,-148,0.6901382215576966
-140,-148,0.6901382215576966
-139,-148,0.6901382215576966
-138,-148,0.6901382215576966
-137,-148,0.6901382215576966
-136,-148,0.6901382215576966
-135,-148,0.6901382215576966
-134,-148,0.6901382215576966
-133,-148,0.6901382215576966
-132,-148,0.6901382215576966
-131,-148,0.6901382215576966
-130,-148,0.6901382215576966
-129,-148,0.6901382215576966
-128,-148,0.6901382215576966
-127,-148,0.6901382215576966
-126,-148,0.6901382215576966
-125,-148,0.6901382215576966
-124,-148,0.6901382215576966
-123,-148,0.6901382215576966
-122,-148,0.6906647636068185
-121,-148,0.6906647636068185
-120,-148,0.6893344785706484
-119,-148,0.6893344785706484
-118,-148,0.6893344785706484
-117,-148,0.6897675135062529
-116,-148,0.6929531300635342
-115,-148,0.6929531300635342
-114,-148,0.6929531300635342
-113,-148,0.6929531300635342
-112,-148,0.6929531300635342
-111,-148,0.6929531300635342
-110,-148,0.6929531300635342
-109,-148,0.6929531300635342
-108,-148,0.6929531300635342
-107,-148,0.6929531300635342
-106,-148,0.6929531300635342
-105,-148,0.6929531300635342
-104,-148,0.6929531300635342
-103,-148,0.6929531300635342
-102,-148,0.6929531300635342
-101,-148,0.6929531300635342
-100,-148,0.6929531300635342
-99,-148,0.6929531300635342
-98,-148,0.6929531300635342
-97,-148,0.6929531300635342
-96,-148,0.6929531300635342
-95,-148,0.6929531300635342
-94,-148,0.6929531300635342
-93,-148,0.6929531300635342
-92,-148,0.6929531300635342
-91,-148,0.6929531300635342
-90,-148,0.6929531300635342
-89,-148,0.6929531300635342
-88,-148,0.6929531300635342
-87,-148,0.6929531300635342
-86,-148,0.6977369613720872
-85,-148,0.6936185157060752
-84,-148,0.6936185157060752
-83,-148,0.6934057684643651
-82,-148,0.6934057684643651
-81,-148,0.6928821082011153
-80,-148,0.6928821082011153
-79,-148,0.6928821082011153
-78,-148,0.6928821082011153
-77,-148,0.6928821082011153
-76,-148,0.6928821082011153
-75,-148,0.6928821082011153
-74,-148,0.6928821082011153
-73,-148,0.6928821082011153
-72,-148,0.6928821082011153
-71,-148,0.6928821082011153
-70,-148,0.6928821082011153
-69,-148,0.6928821082011153
-68,-148,0.6928821082011153
-67,-148,0.6928821082011153
-66,-148,0.6928821082011153
-65,-148,0.6928821082011153
-64,-148,0.6928821082011153
-63,-148,0.6928821082011153
-62,-148,0.6928821082011153
-61,-148,0.6928821082011153
-60,-148,0.6928821082011153
-59,-148,0.6928821082011153
-58,-148,0.6928821082011153
-57,-148,0.6928821082011153
-56,-148,0.6928821082011153
-55,-148,0.6928821082011153
-54,-148,0.6928821082011153
-53,-148,0.6928821082011153
-52,-148,0.6928821082011153
-51,-148,0.6928821082011153
-50,-148,0.6928821082011153
-49,-148,0.6928821082011153
-48,-148,0.6928821082011153
-47,-148,0.6928821082011153
-46,-148,0.6928821082011153
-45,-148,0.6928821082011153
-44,-148,0.6928821082011153
-43,-148,0.6928821082011153
-42,-148,0.6928821082011153
-41,-148,0.6928821082011153
-40,-148,0.6928821082011153
-39,-148,0.6928821082011153
-38,-148,0.6928821082011153
-37,-148,0.6928821082011153
-36,-148,0.6928821082011153
-35,-148,0.6928821082011153
-34,-148,0.6926363682093748
-33,-148,0.6926363682093748
-32,-148,0.6926363682093748
-31,-148,0.6926363682093748
-30,-148,0.6926363682093748
-29,-148,0.6926363682093748
-28,-148,0.6926363682093748
-27,-148,0.6926363682093748
-26,-148,0.6926363682093748
-25,-148,0.6926363682093748
-24,-148,0.6926363682093748
-23,-148,0.6926363682093748
-22,-148,0.693405533761709
-21,-148,0.6936318037771296
-20,-148,0.6936318037771296
-19,-148,0.6936318037771296
-18,-148,0.6936318037771296
-17,-148,0.6936318037771296
-16,-148,0.6947276526697387
-15,-148,0.6955171063680022
-14,-148,1.0334929134605368
-13,-148,
-12,-148,1.0334929134605368
-11,-148,0.6955171063680022
-10,-148,0.6947276526697387
-9,-148,0.6936318037771296
-8,-148,0.6936318037771296
-7,-148,0.6936318037771296
-6,-148,0.6936318037771296
-5,-148,0.6936318037771296
-4,-148,0.6936318037771296
-3,-148,0.6947276526697387
-2,-148,0.6955171063680022
-1,-148,1.0508864173105206
0,-148,
1,-148,
2,-148,1.0508864173105206
3,-148,0.6955171063680022
4,-148,0.6947276526697387
5,-148,0.6942515359224909
6,-148,0.6942515359224909
7,-148,0.6942515359224909
8,-148,0.6942515359224909
9,-148,0.6942515359224909
10,-148,0.6942515359224909
11,-148,0.6953473848151
12,-148,0.6961368385133633
13,-148,1.0455373538610933
14,-148,
15,-148,1.0455373538610933
16,-148,0.6961368385133633
17,-148,0.6961368385133633
18,-148,0.6961368385133633
19,-148,0.6961368385133633
20,-148,0.6961368385133633
21,-148,0.696209405425091
22,-148,0.696209405425091
23,-148,0.6962289568858968
24,-148,0.6962289568858968
25,-148,0.6962198378477039
26,-148,0.6962198378477039
27,-148,0.6962198378477039
28,-148,0.6962198378477039
29,-148,0.6962198378477039
30,-148,0.6953676369226387
31,-148,0.6953676369226387
32,-148,0.6962330345178616
33,-148,0.6975010424236132
34,-148,0.7055422097000461
35,-148,0.7063326677409624
36,-148,0.7063326677409624
37,-148,0.7063326677409624
38,-148,0.7063326677409624
39,-148,0.7063326677409624
40,-148,0.7063326677409624
41,-148,0.7063326677409624
42,-148,0.7063326677409624
43,-148,0.7063326677409624
44,-148,0.7063326677409624
45,-148,0.7063326677409624
46,-148,0.7063326677409624
47,-148,0.7068563280042123
48,-148,0.7068563280042123
49,-148,0.7070690752459226
50,-148,0.7070690752459226
51,-148,0.7070690752459226
52,-148,0.7070690752459226
53,-148,0.7066239349560215
54,-148,0.7066239349560215
55,-148,0.7066239349560215
56,-148,0.7058726464948254
57,-148,0.7058726464948254
58,-148,0.7529106060206006
59,-148,0.721887971689321
60,-148,0.721887971689321
61,-148,0.721887971689321
62,-148,0.7242045159902644
63,-148,0.7262069207465274
64,-148,0.7262069207465274
65,-148,0.7262069207465274
66,-148,0.7264507055200455
67,-148,0.7328938618109437
68,-148,0.7342227313419742
69,-148,0.7375186545873141
70,-148,0.7375186545873141
71,-148,1.0340698605825542
72,-148,
73,-148,
74,-148,1.0340698605825542
75,-148,0.7552564548443991
76,-148,0.7552564548443991
77,-148,0.7552564548443991
78,-148,0.7552564548443991
79,-148,0.744838955352581
80,-148,0.744838955352581
81,-148,0.744838955352581
82,-148,0.744838955352581
83,-148,0.744838955352581
84,-148,0.744838955352581
85,-148,0.7454447458226636
86,-148,0.7454447458226636
87,-148,0.7454447458226636
88,-148,0.7454447458226636
89,-148,0.7435936423551779
90,-148,0.7398250205467586
91,-148,0.7398250205467586
92,-148,0.7398250205467586
93,-148,0.7398250205467586
94,-148,0.7398250205467586
95,-148,0.7398250205467586
96,-148,0.7398250205467586
97,-148,0.7398250205467586
98,-148,0.7398250205467586
99,-148,0.7398250205467586
100,-148,0.7398250205467586
101,-148,0.7398250205467586
102,-148,0.7398250205467586
103,-148,0.7398250205467586
104,-148,0.7398250205467586
105,-148,0.7403703985458071
106,-148,0.7403703985458071
107,-148,0.7403703985458071
108,-148,0.7391257184069672
109,-148,0.7398602544702056
110,-148,0.7388148407566186
111,-148,0.7388148407566186
112,-148,0.7388148407566186
113,-148,0.7388148407566186
114,-148,0.7395142756968545
115,-148,0.7387056637016691
116,-148,0.7387056637016691
117,-148,0.7338410874136514
118,-148,0.733408052478047
119,-148,0.733408052478047
120,-148,0.733408052478047
121,-148,0.7347383375142169
122,-148,0.7338492488186463
123,-148,0.7333227067695245
124,-148,0.7333227067695245
125,-148,0.7333227067695245
126,-148,0.7333227067695245
127,-148,0.7323536228374771
128,-148,0.7317393296333841
129,-148,0.7317393296333841
130,-148,0.7317393296333841
131,-148,0.7317393296333841
132,-148,0.7317393296333841
133,-148,0.7317393296333841
134,-148,0.7317393296333841
135,-148,0.7317393296333841
136,-148,0.7300187846298113
137,-148,0.7300187846298113
138,-148,0.7300187846298113
139,-148,0.7300187846298113
140,-148,0.7300187846298113
141,-148,0.7300187846298113
142,-148,0.7291553427648423
143,-148,0.7291553427648423
144,-148,0.7291553427648423
145,-148,0.7291553427648423
146,-148,0.7291553427648423
147,-148,0.7291553427648423
148,-148,0.7291553427648423
149,-148,1.023147054905156
150,-148,
-150,-147,0.6901382215576966
-149,-147,0.6901382215576966
-148,-147,0.6901382215576966
-147,-147,0.6901382215576966
-146,-147,0.6901382215576966
-145,-147,0.6901382215576966
-144,-147,0.6901382215576966
-143,-147,0.6901382215576966
-142,-147,0.6901382215576966
-141,-147,0.6901382215576966
-140,-147,0.6901382215576966
-139,-147,0.6901382215576966
-138,-147,0.6901382215576966
-137,-147,0.6901382215576966
-136,-147,0.6901382215576966
-135,-147,0.6901382215576966
-134,-147,0.6901382215576966
-133,-147,0.6901382215576966
-132,-147,0.6901382215576966
-131,-147,0.6901382215576966
-130,-147,0.6901382215576966
-129,-147,0.6901382215576966
-128,-147,0.6901382215576966
-127,-147,0.6901382215576966
-126,-147,0.6901382215576966
-125,-147,0.6901382215576966
-124,-147,0.6901382215576966
-123,-147,0.6906647636068185
-122,-147,0.6906647636068185
-121,-147,0.6893344785706484
-120,-147,0.6893344785706484
-119,-147,0.6893344785706484
-118,-147,0.6897675135062529
-117,-147,0.6929531300635342
-116,-147,0.6929531300635342
-115,-147,0.6929531300635342
-114,-147,0.6929531300635342
-113,-147,0.6929531300635342
-112,-147,0.6929531300635342
-111,-147,0.6929531300635342
-110,-147,0.6929531300635342
-109,-147,0.6929531300635342
-108,-147,0.6929531300635342
-107,-147,0.6929531300635342
-106,-147,0.6929531300635342
-105,-147,0.6929531300635342
-104,-147,0.6929531300635342
-103,-147,0.6929531300635342
-102,-147,0.6929531300635342
-101,-147,0.6929531300635342
-100,-147,0.6929531300635342
-99,-147,0.6929531300635342
-98,-147,0.6929531300635342
-97,-147,0.6929531300635342
-96,-147,0.6929531300635342
-95,-147,0.6929531300635342
-94,-147,0.6929531300635342
-93,-147,0.6929531300635342
-92,-147,0.6929531300635342
-91,-147,0.6929531300635342
-90,-147,0.6929531300635342
-89,-147,0.6929531300635342
-88,-147,0.6929531300635342
-87,-147,0.692740382821824
-86,-147,0.6970005538671272
-85,-147,0.6928821082011153
-84,-147,0.6928821082011153
-83,-147,0.6928821082011153
-82,-147,0.6928821082011153
-81,-147,0.6928821082011153
-80,-147,0.6928821082011153
-79,-147,0.6928821082011153
-78,-147,0.6928821082011153
-77,-147,0.6928821082011153
-76,-147,0.6928821082011153
-75,-147,0.6928821082011153
-74,-147,0.6928821082011153
-73,-147,0.6928821082011153
-72,-147,0.6928821082011153
-71,-147,0.6928821082011153
-70,-147,0.6928821082011153
-69,-147,0.6928821082011153
-68,-147,0.6928821082011153
-67,-147,0.6928821082011153
-66,-147,0.6928821082011153
-65,-147,0.6928821082011153
-64,-147,0.6928821082011153
-63,-147,0.6928821082011153
-62,-147,0.6928821082011153
-61,-147,0.6928821082011153
-60,-147,0.6928821082011153
-59,-147,0.6928821082011153
-58,-147,0.6928821082011153
-57,-147,0.6928821082011153
-56,-147,0.6928821082011153
-55,-147,0.6928821082011153
-54,-147,0.6928821082011153
-53,-147,0.6928821082011153
-52,-147,0.6928821082011153
-51,-147,0.6928821082011153
-50,-147,0.6928821082011153
-49,-147,0.6928821082011153
-48,-147,0.6928821082011153
-47,-147,0.6928821082011153
-46,-147,0.6928821082011153
-45,-147,0.6928821082011153
-44,-147,0.6928821082011153
-43,-147,0.6928821082011153
-42,-147,0.6928821082011153
-41,-147,0.6928821082011153
-40,-147,0.6928821082011153
-39,-147,0.6928821082011153
-38,-147,0.6928821082011153
-37,-147,0.6928821082011153
-36,-147,0.6928821082011153
-35,-147,0.6928821082011153
-34,-147,0.6926363682093748
-33,-147,0.6926363682093748
-32,-147,0.6926363682093748
-31,-147,0.6926363682093748
-30,-147,0.6926363682093748
-29,-147,0.6926363682093748
-28,-147,0.6926363682093748
-27,-147,0.6926363682093748
-26,-147,0.6926363682093748
-25,-147,0.6926363682093748
-24,-147,0.6929134315026352
-23,-147,0.6947276526697387
-22,-147,0.6947276526697387
-21,-147,0.6947276526697387
-20,-147,0.6947276526697387
-19,-147,0.6947276526697387
-18,-147,0.6947276526697387
-17,-147,0.6947276526697387
-16,-147,0.6947276526697387
-15,-147,0.6955171063680022
-14,-147,1.0340460156507907
-13,-147,
-12,-147,1.0340460156507907
-11,-147,0.6955171063680022
-10,-147,0.6947276526697387
-9,-147,0.6947276526697387
-8,-147,0.6947276526697387
-7,-147,0.6947276526697387
