eid,pid,x,y
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921624,-150,88
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921625,-150,89
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921626,-150,90
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921627,-150,91
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921628,-150,92
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921629,-150,93
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921630,-150,94
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921631,-150,95
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921632,-150,96
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921633,-150,97
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921634,-150,98
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921635,-150,99
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921636,-150,100
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921637,-150,101
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921638,-150,102
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921639,-150,103
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921640,-150,104
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921641,-150,105
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802227629627499794519951392893147897921642,-150,106
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133055,-149,63
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133056,-149,64
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133057,-149,65
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133058,-149,66
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133059,-149,67
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133060,-149,68
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133061,-149,69
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133062,-149,70
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133063,-149,71
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133064,-149,72
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133065,-149,73
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133066,-149,74
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133067,-149,75
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133068,-149,76
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133069,-149,77
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133070,-149,78
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133071,-149,79
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133072,-149,80
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133073,-149,81
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133074,-149,82
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133075,-149,83
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133076,-149,84
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133077,-149,85
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133078,-149,86
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133079,-149,87
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133080,-149,88
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133081,-149,89
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133082,-149,90
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133083,-149,91
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133084,-149,92
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133085,-149,93
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133086,-149,94
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133087,-149,95
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133088,-149,96
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133089,-149,97
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133090,-149,98
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133091,-149,99
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133092,-149,100
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133093,-149,101
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133094,-149,102
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133095,-149,103
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133096,-149,104
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133097,-149,105
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802567911994420732983414767500579666133098,-149,106
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344511,-148,63
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344512,-148,64
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344513,-148,65
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344514,-148,66
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344515,-148,67
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344516,-148,68
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344517,-148,69
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344518,-148,70
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344519,-148,71
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344520,-148,72
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344521,-148,73
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344522,-148,74
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344523,-148,75
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344524,-148,76
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344525,-148,77
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344526,-148,78
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344527,-148,79
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344528,-148,80
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344529,-148,81
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344530,-148,82
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344531,-148,83
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344532,-148,84
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344533,-148,85
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344534,-148,86
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344535,-148,87
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344536,-148,88
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344537,-148,89
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344538,-148,90
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344539,-148,91
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344540,-148,92
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344541,-148,93
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344542,-148,94
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344543,-148,95
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344544,-148,96
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344545,-148,97
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344546,-148,98
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344547,-148,99
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344548,-148,100
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344549,-148,101
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344550,-148,102
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344551,-148,103
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344552,-148,104
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344553,-148,105
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907802908194361341671446878142108011434344554,-148,106
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907803248476728262609910341516715443202555967,-147,63
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907803248476728262609910341516715443202555968,-147,64
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907803248476728262609910341516715443202555969,-147,65
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907803248476728262609910341516715443202555970,-147,66
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907803248476728262609910341516715443202555971,-147,67
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907803248476728262609910341516715443202555972,-147,68
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1183,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907803248476728262609910341516715443202555973,-147,69
